county,precinct,office,district,party,candidate,votes
ACCOMACK,101 - CHINCOTEAGUE,President,,OTH,All Others,1
ACCOMACK,101 - CHINCOTEAGUE,President,,REP,Donald J. Trump,1072
ACCOMACK,101 - CHINCOTEAGUE,President,,LIB,Jo Jorgensen,19
ACCOMACK,101 - CHINCOTEAGUE,President,,DEM,"Joseph Robinette Biden, Jr",229
ACCOMACK,201 - ATLANTIC,President,,OTH,All Others,1
ACCOMACK,201 - ATLANTIC,President,,REP,Donald J. Trump,435
ACCOMACK,201 - ATLANTIC,President,,LIB,Jo Jorgensen,7
ACCOMACK,201 - ATLANTIC,President,,DEM,"Joseph Robinette Biden, Jr",88
ACCOMACK,202 - GREENBACKVILLE,President,,REP,Donald J. Trump,723
ACCOMACK,202 - GREENBACKVILLE,President,,LIB,Jo Jorgensen,12
ACCOMACK,202 - GREENBACKVILLE,President,,DEM,"Joseph Robinette Biden, Jr",141
ACCOMACK,301 - NEW CHURCH,President,,OTH,All Others,1
ACCOMACK,301 - NEW CHURCH,President,,REP,Donald J. Trump,442
ACCOMACK,301 - NEW CHURCH,President,,LIB,Jo Jorgensen,9
ACCOMACK,301 - NEW CHURCH,President,,DEM,"Joseph Robinette Biden, Jr",277
ACCOMACK,401 - BLOXOM,President,,REP,Donald J. Trump,306
ACCOMACK,401 - BLOXOM,President,,LIB,Jo Jorgensen,5
ACCOMACK,401 - BLOXOM,President,,DEM,"Joseph Robinette Biden, Jr",84
ACCOMACK,402 - PARKSLEY,President,,REP,Donald J. Trump,388
ACCOMACK,402 - PARKSLEY,President,,LIB,Jo Jorgensen,7
ACCOMACK,402 - PARKSLEY,President,,DEM,"Joseph Robinette Biden, Jr",106
ACCOMACK,403 - SAXIS,President,,REP,Donald J. Trump,152
ACCOMACK,403 - SAXIS,President,,DEM,"Joseph Robinette Biden, Jr",34
ACCOMACK,501 - MAPPSVILLE,President,,OTH,All Others,1
ACCOMACK,501 - MAPPSVILLE,President,,REP,Donald J. Trump,149
ACCOMACK,501 - MAPPSVILLE,President,,LIB,Jo Jorgensen,4
ACCOMACK,501 - MAPPSVILLE,President,,DEM,"Joseph Robinette Biden, Jr",132
ACCOMACK,502 - RUE,President,,REP,Donald J. Trump,83
ACCOMACK,502 - RUE,President,,LIB,Jo Jorgensen,3
ACCOMACK,502 - RUE,President,,DEM,"Joseph Robinette Biden, Jr",99
ACCOMACK,601 - ACCOMAC,President,,OTH,All Others,1
ACCOMACK,601 - ACCOMAC,President,,REP,Donald J. Trump,370
ACCOMACK,601 - ACCOMAC,President,,LIB,Jo Jorgensen,10
ACCOMACK,601 - ACCOMAC,President,,DEM,"Joseph Robinette Biden, Jr",113
ACCOMACK,602 - TANGIER,President,,OTH,All Others,1
ACCOMACK,602 - TANGIER,President,,REP,Donald J. Trump,209
ACCOMACK,602 - TANGIER,President,,LIB,Jo Jorgensen,4
ACCOMACK,602 - TANGIER,President,,DEM,"Joseph Robinette Biden, Jr",22
ACCOMACK,701 - NANDUA,President,,OTH,All Others,2
ACCOMACK,701 - NANDUA,President,,REP,Donald J. Trump,506
ACCOMACK,701 - NANDUA,President,,LIB,Jo Jorgensen,13
ACCOMACK,701 - NANDUA,President,,DEM,"Joseph Robinette Biden, Jr",129
ACCOMACK,801 - BOBTOWN,President,,OTH,All Others,1
ACCOMACK,801 - BOBTOWN,President,,REP,Donald J. Trump,227
ACCOMACK,801 - BOBTOWN,President,,LIB,Jo Jorgensen,2
ACCOMACK,801 - BOBTOWN,President,,DEM,"Joseph Robinette Biden, Jr",72
ACCOMACK,802 - MELFA,President,,OTH,All Others,2
ACCOMACK,802 - MELFA,President,,REP,Donald J. Trump,292
ACCOMACK,802 - MELFA,President,,LIB,Jo Jorgensen,7
ACCOMACK,802 - MELFA,President,,DEM,"Joseph Robinette Biden, Jr",138
ACCOMACK,803 - WACHAPREAGUE,President,,OTH,All Others,1
ACCOMACK,803 - WACHAPREAGUE,President,,REP,Donald J. Trump,280
ACCOMACK,803 - WACHAPREAGUE,President,,LIB,Jo Jorgensen,9
ACCOMACK,803 - WACHAPREAGUE,President,,DEM,"Joseph Robinette Biden, Jr",60
ACCOMACK,901 - PAINTER,President,,REP,Donald J. Trump,444
ACCOMACK,901 - PAINTER,President,,LIB,Jo Jorgensen,11
ACCOMACK,901 - PAINTER,President,,DEM,"Joseph Robinette Biden, Jr",348
ACCOMACK,AB - CENTRAL ABSENTEE PRECINCT,President,,OTH,All Others,12
ACCOMACK,AB - CENTRAL ABSENTEE PRECINCT,President,,REP,Donald J. Trump,3084
ACCOMACK,AB - CENTRAL ABSENTEE PRECINCT,President,,LIB,Jo Jorgensen,66
ACCOMACK,AB - CENTRAL ABSENTEE PRECINCT,President,,DEM,"Joseph Robinette Biden, Jr",5495
ACCOMACK,PROVISIONAL,President,,REP,Donald J. Trump,10
ACCOMACK,PROVISIONAL,President,,DEM,"Joseph Robinette Biden, Jr",11
ALBEMARLE,101 - WOODBROOK,President,,OTH,All Others,10
ALBEMARLE,101 - WOODBROOK,President,,REP,Donald J. Trump,380
