county,precinct,office,district,party,candidate,votes
ACCOMACK COUNTY,101 - CHINCOTEAGUE,U.S. Senate,,OTH,All Others,4
ACCOMACK COUNTY,101 - CHINCOTEAGUE,U.S. Senate,,REP,Hung Cao,1340
ACCOMACK COUNTY,101 - CHINCOTEAGUE,U.S. Senate,,DEM,Timothy M. Kaine,831
ACCOMACK COUNTY,201 - ATLANTIC,U.S. Senate,,OTH,All Others,1
ACCOMACK COUNTY,201 - ATLANTIC,U.S. Senate,,REP,Hung Cao,532
ACCOMACK COUNTY,201 - ATLANTIC,U.S. Senate,,DEM,Timothy M. Kaine,222
ACCOMACK COUNTY,202 - GREENBACKVILLE,U.S. Senate,,OTH,All Others,2
ACCOMACK COUNTY,202 - GREENBACKVILLE,U.S. Senate,,REP,Hung Cao,928
ACCOMACK COUNTY,202 - GREENBACKVILLE,U.S. Senate,,DEM,Timothy M. Kaine,397
ACCOMACK COUNTY,301 - NEW CHURCH,U.S. Senate,,OTH,All Others,4
ACCOMACK COUNTY,301 - NEW CHURCH,U.S. Senate,,REP,Hung Cao,717
ACCOMACK COUNTY,301 - NEW CHURCH,U.S. Senate,,DEM,Timothy M. Kaine,892
ACCOMACK COUNTY,401 - BLOXOM,U.S. Senate,,OTH,All Others,2
ACCOMACK COUNTY,401 - BLOXOM,U.S. Senate,,REP,Hung Cao,464
ACCOMACK COUNTY,401 - BLOXOM,U.S. Senate,,DEM,Timothy M. Kaine,223
ACCOMACK COUNTY,402 - PARKSLEY,U.S. Senate,,REP,Hung Cao,478
ACCOMACK COUNTY,402 - PARKSLEY,U.S. Senate,,DEM,Timothy M. Kaine,284
ACCOMACK COUNTY,403 - SAXIS,U.S. Senate,,OTH,All Others,1
ACCOMACK COUNTY,403 - SAXIS,U.S. Senate,,REP,Hung Cao,165
ACCOMACK COUNTY,403 - SAXIS,U.S. Senate,,DEM,Timothy M. Kaine,53
ACCOMACK COUNTY,501 - MAPPSVILLE,U.S. Senate,,OTH,All Others,2
ACCOMACK COUNTY,501 - MAPPSVILLE,U.S. Senate,,REP,Hung Cao,279
ACCOMACK COUNTY,501 - MAPPSVILLE,U.S. Senate,,DEM,Timothy M. Kaine,414
ACCOMACK COUNTY,502 - RUE,U.S. Senate,,REP,Hung Cao,146
ACCOMACK COUNTY,502 - RUE,U.S. Senate,,DEM,Timothy M. Kaine,441
ACCOMACK COUNTY,601 - ACCOMAC,U.S. Senate,,OTH,All Others,1
ACCOMACK COUNTY,601 - ACCOMAC,U.S. Senate,,REP,Hung Cao,832
ACCOMACK COUNTY,601 - ACCOMAC,U.S. Senate,,DEM,Timothy M. Kaine,638
ACCOMACK COUNTY,602 - TANGIER,U.S. Senate,,REP,Hung Cao,189
ACCOMACK COUNTY,602 - TANGIER,U.S. Senate,,DEM,Timothy M. Kaine,42
ACCOMACK COUNTY,701 - NANDUA,U.S. Senate,,OTH,All Others,1
ACCOMACK COUNTY,701 - NANDUA,U.S. Senate,,REP,Hung Cao,1116
ACCOMACK COUNTY,701 - NANDUA,U.S. Senate,,DEM,Timothy M. Kaine,1035
ACCOMACK COUNTY,801 - BOBTOWN,U.S. Senate,,OTH,All Others,1
ACCOMACK COUNTY,801 - BOBTOWN,U.S. Senate,,REP,Hung Cao,465
ACCOMACK COUNTY,801 - BOBTOWN,U.S. Senate,,DEM,Timothy M. Kaine,257
ACCOMACK COUNTY,802 - MELFA,U.S. Senate,,OTH,All Others,1
ACCOMACK COUNTY,802 - MELFA,U.S. Senate,,REP,Hung Cao,403
ACCOMACK COUNTY,802 - MELFA,U.S. Senate,,DEM,Timothy M. Kaine,476
ACCOMACK COUNTY,803 - WACHAPREAGUE,U.S. Senate,,OTH,All Others,2
ACCOMACK COUNTY,803 - WACHAPREAGUE,U.S. Senate,,REP,Hung Cao,392
ACCOMACK COUNTY,803 - WACHAPREAGUE,U.S. Senate,,DEM,Timothy M. Kaine,192
ACCOMACK COUNTY,901 - PAINTER,U.S. Senate,,OTH,All Others,2
ACCOMACK COUNTY,901 - PAINTER,U.S. Senate,,REP,Hung Cao,756
ACCOMACK COUNTY,901 - PAINTER,U.S. Senate,,DEM,Timothy M. Kaine,1161
ACCOMACK COUNTY,ACCOMACK COUNTY PROVISIONALS,U.S. Senate,,OTH,All Others,2
ACCOMACK COUNTY,ACCOMACK COUNTY PROVISIONALS,U.S. Senate,,REP,Hung Cao,137
ACCOMACK COUNTY,ACCOMACK COUNTY PROVISIONALS,U.S. Senate,,DEM,Timothy M. Kaine,114
ALBEMARLE COUNTY,101 - WOODBROOK,U.S. Senate,,OTH,All Others,3
ALBEMARLE COUNTY,101 - WOODBROOK,U.S. Senate,,REP,Hung Cao,727
ALBEMARLE COUNTY,101 - WOODBROOK,U.S. Senate,,DEM,Timothy M. Kaine,1558
ALBEMARLE COUNTY,103 - BRANCHLANDS,U.S. Senate,,OTH,All Others,1
ALBEMARLE COUNTY,103 - BRANCHLANDS,U.S. Senate,,REP,Hung Cao,236
ALBEMARLE COUNTY,103 - BRANCHLANDS,U.S. Senate,,DEM,Timothy M. Kaine,613
ALBEMARLE COUNTY,104 - AGNOR-HURT,U.S. Senate,,OTH,All Others,3
ALBEMARLE COUNTY,104 - AGNOR-HURT,U.S. Senate,,REP,Hung Cao,442
ALBEMARLE COUNTY,104 - AGNOR-HURT,U.S. Senate,,DEM,Timothy M. Kaine,1344
ALBEMARLE COUNTY,105 - DUNLORA,U.S. Senate,,OTH,All Others,3
ALBEMARLE COUNTY,105 - DUNLORA,U.S. Senate,,REP,Hung Cao,654
ALBEMARLE COUNTY,105 - DUNLORA,U.S. Senate,,DEM,Timothy M. Kaine,2313
ALBEMARLE COUNTY,106 - NORTHSIDE,U.S. Senate,,OTH,All Others,1
ALBEMARLE COUNTY,106 - NORTHSIDE,U.S. Senate,,REP,Hung Cao,916
ALBEMARLE COUNTY,106 - NORTHSIDE,U.S. Senate,,DEM,Timothy M. Kaine,1388
ALBEMARLE COUNTY,201 - JACK JOUETT,U.S. Senate,,REP,Hung Cao,956
ALBEMARLE COUNTY,201 - JACK JOUETT,U.S. Senate,,DEM,Timothy M. Kaine,1882
ALBEMARLE COUNTY,202 - UNIVERSITY,U.S. Senate,,OTH,All Others,3
ALBEMARLE COUNTY,202 - UNIVERSITY,U.S. Senate,,REP,Hung Cao,274
ALBEMARLE COUNTY,202 - UNIVERSITY,U.S. Senate,,DEM,Timothy M. Kaine,1142
ALBEMARLE COUNTY,203 - GEORGETOWN,U.S. Senate,,OTH,All Others,3
ALBEMARLE COUNTY,203 - GEORGETOWN,U.S. Senate,,REP,Hung Cao,474
ALBEMARLE COUNTY,203 - GEORGETOWN,U.S. Senate,,DEM,Timothy M. Kaine,1693
ALBEMARLE COUNTY,301 - IVY,U.S. Senate,,OTH,All Others,4
ALBEMARLE COUNTY,301 - IVY,U.S. Senate,,REP,Hung Cao,1004
ALBEMARLE COUNTY,301 - IVY,U.S. Senate,,DEM,Timothy M. Kaine,2338
ALBEMARLE COUNTY,302 - RED HILL,U.S. Senate,,OTH,All Others,3
ALBEMARLE COUNTY,302 - RED HILL,U.S. Senate,,REP,Hung Cao,935
ALBEMARLE COUNTY,302 - RED HILL,U.S. Senate,,DEM,Timothy M. Kaine,1589
ALBEMARLE COUNTY,304 - EAST IVY,U.S. Senate,,REP,Hung Cao,304
ALBEMARLE COUNTY,304 - EAST IVY,U.S. Senate,,DEM,Timothy M. Kaine,593
ALBEMARLE COUNTY,305 - COUNTRY GREEN,U.S. Senate,,OTH,All Others,5
ALBEMARLE COUNTY,305 - COUNTRY GREEN,U.S. Senate,,REP,Hung Cao,666
ALBEMARLE COUNTY,305 - COUNTRY GREEN,U.S. Senate,,DEM,Timothy M. Kaine,1765
ALBEMARLE COUNTY,306 - PORTERS,U.S. Senate,,OTH,All Others,2
ALBEMARLE COUNTY,306 - PORTERS,U.S. Senate,,REP,Hung Cao,492
ALBEMARLE COUNTY,306 - PORTERS,U.S. Senate,,DEM,Timothy M. Kaine,762
ALBEMARLE COUNTY,307 - YELLOW MOUNTAIN,U.S. Senate,,REP,Hung Cao,414
ALBEMARLE COUNTY,307 - YELLOW MOUNTAIN,U.S. Senate,,DEM,Timothy M. Kaine,640
ALBEMARLE COUNTY,401 - SCOTTSVILLE,U.S. Senate,,OTH,All Others,1
ALBEMARLE COUNTY,401 - SCOTTSVILLE,U.S. Senate,,REP,Hung Cao,729
ALBEMARLE COUNTY,401 - SCOTTSVILLE,U.S. Senate,,DEM,Timothy M. Kaine,672
ALBEMARLE COUNTY,402 - MONTICELLO,U.S. Senate,,OTH,All Others,1
ALBEMARLE COUNTY,402 - MONTICELLO,U.S. Senate,,REP,Hung Cao,636
ALBEMARLE COUNTY,402 - MONTICELLO,U.S. Senate,,DEM,Timothy M. Kaine,584
ALBEMARLE COUNTY,405 - MOUNTAIN VIEW,U.S. Senate,,OTH,All Others,8
ALBEMARLE COUNTY,405 - MOUNTAIN VIEW,U.S. Senate,,REP,Hung Cao,763
ALBEMARLE COUNTY,405 - MOUNTAIN VIEW,U.S. Senate,,DEM,Timothy M. Kaine,2599
ALBEMARLE COUNTY,406 - STONE ROBINSON,U.S. Senate,,OTH,All Others,3
ALBEMARLE COUNTY,406 - STONE ROBINSON,U.S. Senate,,REP,Hung Cao,1278
ALBEMARLE COUNTY,406 - STONE ROBINSON,U.S. Senate,,DEM,Timothy M. Kaine,1608
ALBEMARLE COUNTY,407 - BISCUIT RUN,U.S. Senate,,OTH,All Others,1
ALBEMARLE COUNTY,407 - BISCUIT RUN,U.S. Senate,,REP,Hung Cao,373
ALBEMARLE COUNTY,407 - BISCUIT RUN,U.S. Senate,,DEM,Timothy M. Kaine,1174
ALBEMARLE COUNTY,501 - KESWICK,U.S. Senate,,OTH,All Others,1
ALBEMARLE COUNTY,501 - KESWICK,U.S. Senate,,REP,Hung Cao,513
ALBEMARLE COUNTY,501 - KESWICK,U.S. Senate,,DEM,Timothy M. Kaine,709
ALBEMARLE COUNTY,502 - STONY POINT,U.S. Senate,,REP,Hung Cao,577
