county,precinct,office,district,party,candidate,votes
ACCOMACK COUNTY,##AB - CENTRAL ABSENTEE PRECINCT,Lieutenant Governor,,DEM,Hala Sophia Ayala,421
ACCOMACK COUNTY,##AB - CENTRAL ABSENTEE PRECINCT,Lieutenant Governor,,REP,Winsome Earle Sears,207
ACCOMACK COUNTY,##EV - CENTRAL ABSENTEE PRECINCT,Lieutenant Governor,,OTH,All Others,1
ACCOMACK COUNTY,##EV - CENTRAL ABSENTEE PRECINCT,Lieutenant Governor,,DEM,Hala Sophia Ayala,2212
ACCOMACK COUNTY,##EV - CENTRAL ABSENTEE PRECINCT,Lieutenant Governor,,REP,Winsome Earle Sears,1708
ACCOMACK COUNTY,##PE - CENTRAL ABSENTEE PRECINCT,Lieutenant Governor,,DEM,Hala Sophia Ayala,17
ACCOMACK COUNTY,##PE - CENTRAL ABSENTEE PRECINCT,Lieutenant Governor,,REP,Winsome Earle Sears,13
ACCOMACK COUNTY,101 - CHINCOTEAGUE,Lieutenant Governor,,DEM,Hala Sophia Ayala,326
ACCOMACK COUNTY,101 - CHINCOTEAGUE,Lieutenant Governor,,REP,Winsome Earle Sears,976
ACCOMACK COUNTY,201 - ATLANTIC,Lieutenant Governor,,DEM,Hala Sophia Ayala,73
ACCOMACK COUNTY,201 - ATLANTIC,Lieutenant Governor,,REP,Winsome Earle Sears,404
ACCOMACK COUNTY,202 - GREENBACKVILLE,Lieutenant Governor,,OTH,All Others,1
ACCOMACK COUNTY,202 - GREENBACKVILLE,Lieutenant Governor,,DEM,Hala Sophia Ayala,156
ACCOMACK COUNTY,202 - GREENBACKVILLE,Lieutenant Governor,,REP,Winsome Earle Sears,684
ACCOMACK COUNTY,301 - NEW CHURCH,Lieutenant Governor,,DEM,Hala Sophia Ayala,220
ACCOMACK COUNTY,301 - NEW CHURCH,Lieutenant Governor,,REP,Winsome Earle Sears,424
ACCOMACK COUNTY,401 - BLOXOM,Lieutenant Governor,,OTH,All Others,1
ACCOMACK COUNTY,401 - BLOXOM,Lieutenant Governor,,DEM,Hala Sophia Ayala,65
ACCOMACK COUNTY,401 - BLOXOM,Lieutenant Governor,,REP,Winsome Earle Sears,276
