ID,Total Pop,Deviation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"18",87676,0.0158,0.5968,0.3953,0.0079,67113,0.4359,0.5641,0.1856,0.1225,0.249,0.0173,0.003,
"19",87408,0.0127,0.6785,0.3132,0.0084,63942,0.2872,0.7128,0.2969,0.2844,0.1317,0.025,0.004,
"20",85357,-0.0111,0.5647,0.4252,0.01,63246,0.3561,0.6439,0.3965,0.1368,0.103,0.0288,0.0018,
"21",85907,-0.0047,0.5153,0.477,0.0077,63694,0.5095,0.4905,0.2019,0.1354,0.1425,0.0219,0.0022,
"22",84821,-0.0173,0.4605,0.5311,0.0084,61004,0.6062,0.3938,0.1274,0.1191,0.1316,0.021,0.002,
"23",86276,-0.0004,0.6748,0.3169,0.0083,61473,0.2969,0.7031,0.2075,0.3886,0.1046,0.026,0.0049,
"24",85355,-0.0111,0.6092,0.3838,0.007,62371,0.3588,0.6412,0.2529,0.267,0.116,0.0247,0.0034,
"25",86403,0.001,0.5879,0.4051,0.007,63945,0.4223,0.5777,0.2181,0.2262,0.1279,0.0229,0.0033,
"26",85307,-0.0117,0.5573,0.4318,0.0108,57467,0.3697,0.6303,0.0742,0.1031,0.4472,0.011,0.002,
"27",84213,-0.0243,0.5676,0.4239,0.0085,62654,0.4474,0.5526,0.2426,0.0847,0.2156,0.018,0.0022,
"28",87454,0.0132,0.5465,0.4458,0.0077,64313,0.5712,0.4288,0.1155,0.092,0.2096,0.0144,0.002,
"29",87418,0.0128,0.5392,0.4524,0.0084,63920,0.5956,0.4044,0.1452,0.0946,0.1534,0.0145,0.0021,
"30",87404,0.0126,0.4732,0.5142,0.0126,63083,0.751,0.249,0.0716,0.055,0.1009,0.0185,0.0023,
"31",87248,0.0108,0.4287,0.5556,0.0157,67669,0.8296,0.1704,0.0664,0.0544,0.0231,0.0232,0.0013,
"32",85153,-0.0135,0.4245,0.559,0.0165,66520,0.777,0.223,0.1097,0.0683,0.0246,0.0216,0.0013,
"33",87217,0.0105,0.3634,0.6204,0.0162,68534,0.8949,0.1051,0.0496,0.0248,0.0102,0.0193,0.0007,
"34",86651,0.0039,0.454,0.533,0.0129,69225,0.7397,0.2603,0.1439,0.0674,0.0416,0.016,0.0016,
"35",87055,0.0086,0.3074,0.6769,0.0158,70444,0.88,0.12,0.0481,0.0455,0.0099,0.0167,0.0012,
"36",86397,0.001,0.4083,0.5783,0.0134,68865,0.8374,0.1626,0.0374,0.088,0.0136,0.0205,0.0012,
"37",87329,0.0118,0.4105,0.5731,0.0164,70760,0.9026,0.0974,0.0182,0.0453,0.0122,0.0187,0.0014,
"38",87965,0.0191,0.6293,0.3564,0.0143,68522,0.5745,0.4255,0.0736,0.3036,0.0295,0.0229,0.0009,
"39",84495,-0.0211,0.3735,0.6126,0.0138,67663,0.8693,0.1307,0.0249,0.072,0.0127,0.0186,0.0011,
"40",86918,0.007,0.4296,0.5593,0.0111,69963,0.821,0.179,0.036,0.086,0.0388,0.0171,0.0012,
"41",87677,0.0158,0.4969,0.4891,0.014,74213,0.7904,0.2096,0.0397,0.0405,0.1133,0.0136,0.001,
"42",84571,-0.0202,0.4369,0.5458,0.0173,69600,0.8589,0.1411,0.0283,0.0698,0.0184,0.0197,0.001,
"43",86222,-0.0011,0.3941,0.5856,0.0203,71624,0.9435,0.0565,0.0087,0.0254,0.0049,0.0146,0.001,
"44",87779,0.017,0.3518,0.6305,0.0177,71010,0.9318,0.0682,0.0136,0.0258,0.0072,0.0193,0.0008,
"45",85313,-0.0116,0.3358,0.6432,0.0211,69826,0.9174,0.0826,0.0135,0.0432,0.0047,0.0176,0.0009,
"46",85468,-0.0098,0.3471,0.6307,0.0222,69064,0.9149,0.0851,0.0169,0.0411,0.0058,0.0186,0.0005,
"47",85048,-0.0147,0.3571,0.6212,0.0217,68512,0.8912,0.1088,0.0357,0.048,0.0052,0.0176,0.0012,
"48",86018,-0.0034,0.455,0.5316,0.0134,69676,0.6613,0.3387,0.0395,0.2792,0.0077,0.0139,0.0009,
"49",84673,-0.019,0.5021,0.4873,0.0107,66731,0.5512,0.4488,0.0296,0.3979,0.0104,0.0145,0.0007,
"50",84359,-0.0226,0.4834,0.4991,0.0175,69453,0.587,0.413,0.0292,0.3632,0.0076,0.0147,0.001,
"51",85784,-0.0061,0.3249,0.6639,0.0112,68436,0.8313,0.1687,0.0201,0.115,0.0111,0.0195,0.0006,
"52",87218,0.0105,0.4523,0.5338,0.0139,70633,0.6552,0.3448,0.0442,0.253,0.0282,0.0181,0.0016,
"53",86080,-0.0027,0.374,0.6134,0.0126,68744,0.8079,0.1921,0.0239,0.1296,0.0135,0.0224,0.0009,
"54",88233,0.0222,0.7291,0.2603,0.0106,73854,0.6269,0.3731,0.0765,0.1536,0.131,0.0137,0.0012,
"55",85332,-0.0114,0.5479,0.4392,0.0129,66184,0.8193,0.1807,0.0409,0.0814,0.0384,0.0159,0.0013,
"56",86824,0.0059,0.4491,0.5378,0.0131,71350,0.7214,0.2786,0.0249,0.2255,0.0099,0.0169,0.0013,
"57",87140,0.0096,0.4143,0.5785,0.0071,65554,0.6461,0.3539,0.0426,0.0982,0.1971,0.011,0.0007,
"58",84577,-0.0201,0.439,0.5519,0.0091,65987,0.7061,0.2939,0.0652,0.11,0.1012,0.013,0.0012,
"59",86095,-0.0025,0.427,0.5622,0.0108,67627,0.7463,0.2537,0.0354,0.1599,0.0357,0.021,0.0013,
"60",85394,-0.0107,0.3081,0.6844,0.0075,66129,0.8322,0.1678,0.0245,0.093,0.0259,0.0201,0.0013,
"61",84921,-0.0161,0.4208,0.5679,0.0113,65450,0.7962,0.2038,0.0763,0.0807,0.0235,0.0225,0.002,
"62",87359,0.0121,0.4457,0.5408,0.0135,67474,0.7387,0.2613,0.0844,0.1358,0.0207,0.0217,0.0018,
"63",84966,-0.0156,0.4334,0.556,0.0106,64349,0.7216,0.2784,0.0833,0.1407,0.0305,0.0257,0.0018,
"64",84809,-0.0174,0.4557,0.5373,0.007,61994,0.5905,0.4095,0.1233,0.2135,0.0577,0.0271,0.004,
"65",87139,0.0096,0.5029,0.4865,0.0106,66832,0.6308,0.3692,0.1016,0.1964,0.049,0.0282,0.0027,
"66",85065,-0.0145,0.5139,0.4754,0.0107,63613,0.6177,0.3823,0.0849,0.242,0.0362,0.0256,0.0023,
"67",85966,-0.004,0.4666,0.5215,0.0119,69604,0.6959,0.3041,0.0419,0.2233,0.0158,0.023,0.0022,
"68",85450,-0.01,0.4054,0.5831,0.0115,68814,0.7784,0.2216,0.0237,0.1581,0.0115,0.0277,0.0013,
"69",87386,0.0124,0.4375,0.5526,0.0099,68141,0.7015,0.2985,0.0654,0.1671,0.0492,0.0214,0.0037,
"70",88236,0.0223,0.5805,0.412,0.0075,68440,0.4523,0.5477,0.0904,0.3958,0.0566,0.0222,0.0045,
"71",84328,-0.023,0.468,0.5224,0.0096,69234,0.7059,0.2941,0.0479,0.1891,0.0377,0.0199,0.0025,
"72",88033,0.0199,0.3585,0.6305,0.0109,70627,0.7584,0.2416,0.0314,0.1652,0.0262,0.0174,0.0012,
