county,precinct,office,district,party,candidate,votes
ACCOMACK COUNTY,101 - CHINCOTEAGUE,Lieutenant Governor,,REP,Jill Holtzman Vogel,789
ACCOMACK COUNTY,101 - CHINCOTEAGUE,Lieutenant Governor,,DEM,Justin Edward Fairfax,369
ACCOMACK COUNTY,201 - ATLANTIC,Lieutenant Governor,,REP,Jill Holtzman Vogel,394
ACCOMACK COUNTY,201 - ATLANTIC,Lieutenant Governor,,DEM,Justin Edward Fairfax,123
ACCOMACK COUNTY,202 - GREENBACKVILLE,Lieutenant Governor,,REP,Jill Holtzman Vogel,448
ACCOMACK COUNTY,202 - GREENBACKVILLE,Lieutenant Governor,,DEM,Justin Edward Fairfax,200
ACCOMACK COUNTY,301 - NEW CHURCH,Lieutenant Governor,,OTH,All Others,1
ACCOMACK COUNTY,301 - NEW CHURCH,Lieutenant Governor,,REP,Jill Holtzman Vogel,370
ACCOMACK COUNTY,301 - NEW CHURCH,Lieutenant Governor,,DEM,Justin Edward Fairfax,347
ACCOMACK COUNTY,401 - BLOXOM,Lieutenant Governor,,REP,Jill Holtzman Vogel,227
ACCOMACK COUNTY,401 - BLOXOM,Lieutenant Governor,,DEM,Justin Edward Fairfax,80
ACCOMACK COUNTY,402 - PARKSLEY,Lieutenant Governor,,REP,Jill Holtzman Vogel,343
ACCOMACK COUNTY,402 - PARKSLEY,Lieutenant Governor,,DEM,Justin Edward Fairfax,167
ACCOMACK COUNTY,403 - SAXIS,Lieutenant Governor,,REP,Jill Holtzman Vogel,109
ACCOMACK COUNTY,403 - SAXIS,Lieutenant Governor,,DEM,Justin Edward Fairfax,25
ACCOMACK COUNTY,501 - MAPPSVILLE,Lieutenant Governor,,REP,Jill Holtzman Vogel,180
ACCOMACK COUNTY,501 - MAPPSVILLE,Lieutenant Governor,,DEM,Justin Edward Fairfax,216
ACCOMACK COUNTY,502 - RUE,Lieutenant Governor,,REP,Jill Holtzman Vogel,95
ACCOMACK COUNTY,502 - RUE,Lieutenant Governor,,DEM,Justin Edward Fairfax,238
ACCOMACK COUNTY,601 - ACCOMAC,Lieutenant Governor,,REP,Jill Holtzman Vogel,479
ACCOMACK COUNTY,601 - ACCOMAC,Lieutenant Governor,,DEM,Justin Edward Fairfax,329
ACCOMACK COUNTY,602 - TANGIER,Lieutenant Governor,,REP,Jill Holtzman Vogel,159
ACCOMACK COUNTY,602 - TANGIER,Lieutenant Governor,,DEM,Justin Edward Fairfax,11
ACCOMACK COUNTY,701 - NANDUA,Lieutenant Governor,,REP,Jill Holtzman Vogel,815
ACCOMACK COUNTY,701 - NANDUA,Lieutenant Governor,,DEM,Justin Edward Fairfax,612
ACCOMACK COUNTY,801 - BOBTOWN,Lieutenant Governor,,REP,Jill Holtzman Vogel,312
ACCOMACK COUNTY,801 - BOBTOWN,Lieutenant Governor,,DEM,Justin Edward Fairfax,168
ACCOMACK COUNTY,802 - MELFA,Lieutenant Governor,,REP,Jill Holtzman Vogel,271
ACCOMACK COUNTY,802 - MELFA,Lieutenant Governor,,DEM,Justin Edward Fairfax,297
ACCOMACK COUNTY,803 - WACHAPREAGUE,Lieutenant Governor,,REP,Jill Holtzman Vogel,281
ACCOMACK COUNTY,803 - WACHAPREAGUE,Lieutenant Governor,,DEM,Justin Edward Fairfax,122
ACCOMACK COUNTY,901 - PAINTER,Lieutenant Governor,,OTH,All Others,1
ACCOMACK COUNTY,901 - PAINTER,Lieutenant Governor,,REP,Jill Holtzman Vogel,490
ACCOMACK COUNTY,901 - PAINTER,Lieutenant Governor,,DEM,Justin Edward Fairfax,715
ACCOMACK COUNTY,AB - CENTRAL ABSENTEE PRECINCT,Lieutenant Governor,,REP,Jill Holtzman Vogel,293
ACCOMACK COUNTY,AB - CENTRAL ABSENTEE PRECINCT,Lieutenant Governor,,DEM,Justin Edward Fairfax,449
ALBEMARLE COUNTY,101 - WOODBROOK,Lieutenant Governor,,OTH,All Others,3
ALBEMARLE COUNTY,101 - WOODBROOK,Lieutenant Governor,,REP,Jill Holtzman Vogel,611
ALBEMARLE COUNTY,101 - WOODBROOK,Lieutenant Governor,,DEM,Justin Edward Fairfax,989
ALBEMARLE COUNTY,103 - BRANCHLANDS,Lieutenant Governor,,REP,Jill Holtzman Vogel,159
ALBEMARLE COUNTY,103 - BRANCHLANDS,Lieutenant Governor,,DEM,Justin Edward Fairfax,409
ALBEMARLE COUNTY,104 - AGNOR-HURT,Lieutenant Governor,,REP,Jill Holtzman Vogel,301
ALBEMARLE COUNTY,104 - AGNOR-HURT,Lieutenant Governor,,DEM,Justin Edward Fairfax,842
ALBEMARLE COUNTY,105 - DUNLORA,Lieutenant Governor,,REP,Jill Holtzman Vogel,524
ALBEMARLE COUNTY,105 - DUNLORA,Lieutenant Governor,,DEM,Justin Edward Fairfax,1236
