county,precinct,office,district,party,candidate,votes
ACCOMACK,101 - CHINCOTEAGUE,Governor,,DEM,Robert Creigh Deeds,286
ACCOMACK,101 - CHINCOTEAGUE,Governor,,REP,Robert F. McDonnell,757
ACCOMACK,201 - ATLANTIC,Governor,,DEM,Robert Creigh Deeds,82
ACCOMACK,201 - ATLANTIC,Governor,,REP,Robert F. McDonnell,233
ACCOMACK,202 - GREENBACKVILLE,Governor,,DEM,Robert Creigh Deeds,102
ACCOMACK,202 - GREENBACKVILLE,Governor,,REP,Robert F. McDonnell,249
ACCOMACK,203 - HALLWOOD,Governor,,DEM,Robert Creigh Deeds,54
ACCOMACK,203 - HALLWOOD,Governor,,REP,Robert F. McDonnell,148
ACCOMACK,204 - SAXIS,Governor,,DEM,Robert Creigh Deeds,13
ACCOMACK,204 - SAXIS,Governor,,REP,Robert F. McDonnell,75
ACCOMACK,205 - TANGIER,Governor,,OTH,All Others,1
ACCOMACK,205 - TANGIER,Governor,,DEM,Robert Creigh Deeds,4
ACCOMACK,205 - TANGIER,Governor,,REP,Robert F. McDonnell,215
ACCOMACK,301 - NEW CHURCH,Governor,,DEM,Robert Creigh Deeds,133
ACCOMACK,301 - NEW CHURCH,Governor,,REP,Robert F. McDonnell,145
ACCOMACK,302 - OAK HALL,Governor,,DEM,Robert Creigh Deeds,165
ACCOMACK,302 - OAK HALL,Governor,,REP,Robert F. McDonnell,214
ACCOMACK,401 - BLOXOM,Governor,,DEM,Robert Creigh Deeds,68
ACCOMACK,401 - BLOXOM,Governor,,REP,Robert F. McDonnell,203
ACCOMACK,402 - PARKSLEY,Governor,,DEM,Robert Creigh Deeds,182
ACCOMACK,402 - PARKSLEY,Governor,,REP,Robert F. McDonnell,351
ACCOMACK,501 - MAPPSVILLE,Governor,,DEM,Robert Creigh Deeds,164
ACCOMACK,501 - MAPPSVILLE,Governor,,REP,Robert F. McDonnell,178
ACCOMACK,502 - RUE,Governor,,DEM,Robert Creigh Deeds,163
ACCOMACK,502 - RUE,Governor,,REP,Robert F. McDonnell,116
ACCOMACK,601 - ACCOMAC,Governor,,DEM,Robert Creigh Deeds,332
ACCOMACK,601 - ACCOMAC,Governor,,REP,Robert F. McDonnell,461
ACCOMACK,701 - ONANCOCK,Governor,,DEM,Robert Creigh Deeds,363
ACCOMACK,701 - ONANCOCK,Governor,,REP,Robert F. McDonnell,549
ACCOMACK,702 - ONLEY,Governor,,DEM,Robert Creigh Deeds,89
ACCOMACK,702 - ONLEY,Governor,,REP,Robert F. McDonnell,192
ACCOMACK,801 - BOBTOWN,Governor,,DEM,Robert Creigh Deeds,88
ACCOMACK,801 - BOBTOWN,Governor,,REP,Robert F. McDonnell,170
ACCOMACK,802 - KELLER,Governor,,OTH,All Others,1
ACCOMACK,802 - KELLER,Governor,,DEM,Robert Creigh Deeds,71
ACCOMACK,802 - KELLER,Governor,,REP,Robert F. McDonnell,79
ACCOMACK,803 - MELFA,Governor,,DEM,Robert Creigh Deeds,172
ACCOMACK,803 - MELFA,Governor,,REP,Robert F. McDonnell,195
ACCOMACK,804 - QUINBY,Governor,,DEM,Robert Creigh Deeds,33
ACCOMACK,804 - QUINBY,Governor,,REP,Robert F. McDonnell,98
ACCOMACK,805 - WACHAPREAGUE,Governor,,DEM,Robert Creigh Deeds,58
ACCOMACK,805 - WACHAPREAGUE,Governor,,REP,Robert F. McDonnell,141
ACCOMACK,901 - PAINTER,Governor,,DEM,Robert Creigh Deeds,502
ACCOMACK,901 - PAINTER,Governor,,REP,Robert F. McDonnell,451
ACCOMACK,AB - CENTRAL ABSENTEE PRECINCT,Governor,,DEM,Robert Creigh Deeds,124
ACCOMACK,AB - CENTRAL ABSENTEE PRECINCT,Governor,,REP,Robert F. McDonnell,179
ACCOMACK,PROVISIONAL VOTES,Governor,,DEM,Robert Creigh Deeds,1
ACCOMACK,PROVISIONAL VOTES,Governor,,REP,Robert F. McDonnell,1
ALBEMARLE,101 - WOODBROOK,Governor,,OTH,All Others,2
ALBEMARLE,101 - WOODBROOK,Governor,,DEM,Robert Creigh Deeds,635
ALBEMARLE,101 - WOODBROOK,Governor,,REP,Robert F. McDonnell,760
ALBEMARLE,103 - BRANCHLANDS,Governor,,DEM,Robert Creigh Deeds,250
ALBEMARLE,103 - BRANCHLANDS,Governor,,REP,Robert F. McDonnell,190
ALBEMARLE,104 - AGNOR-HURT,Governor,,OTH,All Others,3
ALBEMARLE,104 - AGNOR-HURT,Governor,,DEM,Robert Creigh Deeds,533
ALBEMARLE,104 - AGNOR-HURT,Governor,,REP,Robert F. McDonnell,358
ALBEMARLE,105 - DUNLORA,Governor,,DEM,Robert Creigh Deeds,568
ALBEMARLE,105 - DUNLORA,Governor,,REP,Robert F. McDonnell,479
ALBEMARLE,106 - NORTHSIDE,Governor,,DEM,Robert Creigh Deeds,427
ALBEMARLE,106 - NORTHSIDE,Governor,,REP,Robert F. McDonnell,615
ALBEMARLE,201 - JACK JOUETT,Governor,,OTH,All Others,3
ALBEMARLE,201 - JACK JOUETT,Governor,,DEM,Robert Creigh Deeds,540
ALBEMARLE,201 - JACK JOUETT,Governor,,REP,Robert F. McDonnell,521
ALBEMARLE,202 - UNIVERSITY HALL,Governor,,DEM,Robert Creigh Deeds,304
ALBEMARLE,202 - UNIVERSITY HALL,Governor,,REP,Robert F. McDonnell,137
ALBEMARLE,203 - GEORGETOWN,Governor,,OTH,All Others,1
ALBEMARLE,203 - GEORGETOWN,Governor,,DEM,Robert Creigh Deeds,588
ALBEMARLE,203 - GEORGETOWN,Governor,,REP,Robert F. McDonnell,322
ALBEMARLE,204 - BELFIELD,Governor,,DEM,Robert Creigh Deeds,309
ALBEMARLE,204 - BELFIELD,Governor,,REP,Robert F. McDonnell,348
ALBEMARLE,301 - IVY,Governor,,OTH,All Others,5
ALBEMARLE,301 - IVY,Governor,,DEM,Robert Creigh Deeds,1092
ALBEMARLE,301 - IVY,Governor,,REP,Robert F. McDonnell,977
ALBEMARLE,302 - RED HILL,Governor,,OTH,All Others,1
ALBEMARLE,302 - RED HILL,Governor,,DEM,Robert Creigh Deeds,699
ALBEMARLE,302 - RED HILL,Governor,,REP,Robert F. McDonnell,602
ALBEMARLE,304 - EAST IVY,Governor,,DEM,Robert Creigh Deeds,324
